201,201,201,138,0,0,0,0,1000045,756960,1026846,437164,0,0,0,0,3027844,17,4,804,0,0,692,0,173,0,4,0,0,0,background
63,63,63,0,143,143,143,0,0,0,0,0,0,0,0,0,28788,17,1,63,1,143,35,115,35,115,1,1,0.0,0.0,background
61,61,61,0,77,77,77,0,0,0,0,0,0,0,0,0,841,17,1,61,1,77,33,49,33,49,1,1,0.0,0.0,background
40,268,1432,442,40,408,1432,498,189,66608,467624,136363,2,84029,498181,147594,932557,6,14,3753,11,4495,3169,4043,524,1392,4,7,1.0361987848192837,0.8855741515766717,background
40,146,1336,269,40,279,1432,391,1,8146875,58493690,19839262,1,7776026,58494374,19513430,171084479,6,21,3072,22,6147,2220,5255,233,1392,11,14,1.0490074211882172,0.5763820666248934,background
62,62,62,0,185,185,185,0,0,0,0,0,0,0,0,0,11858,17,1,62,1,185,34,157,34,157,1,1,0.0,0.0,background
40,291,1432,427,40,219,1432,393,214,16940,81453,24661,1,15401,80384,23955,198233,6,10,2913,11,2415,2501,1967,517,165,4,4,0.7595473914748635,0.0,background
40,40,40,0,40,40,40,0,12369,6184,12369,6185,0,0,0,0,12369,6,2,80,1,40,0,0,0,0,0,0,0.0,0.0,background
65,65,65,0,102,102,102,0,0,0,0,0,0,0,0,0,13568,17,1,65,1,102,37,74,37,74,1,1,0.0,0.0,background
71,71,71,0,148,148,148,0,0,0,0,0,0,0,0,0,16835,17,1,71,1,148,43,120,43,120,1,1,0.0,0.0,background
65,65,65,0,102,102,102,0,0,0,0,0,0,0,0,0,11527,17,1,65,1,102,37,74,37,74,1,1,0.0,0.0,background
52,52,52,0,127,127,127,0,0,0,0,0,0,0,0,0,11360,17,1,52,1,127,24,99,24,99,1,1,0.0,0.0,background
52,168,299,82,52,89,216,63,1,381030,1334013,500446,1,233610,1162771,464584,1905155,6,5,842,5,448,582,164,159,164,4,1,0.5004024235381879,0.5004024235381879,background
40,106,557,142,40,430,1432,568,1,7242376,45031137,15531057,1,6436198,45030827,14821161,115878073,6,16,1698,18,7749,1046,6993,517,1392,6,10,1.0797346179130656,0.7777899315559316,background
51,437,1378,353,44,325,1378,488,99,1875690,14915903,4928761,1,1878584,14977674,4951004,15067094,17,8,3497,8,2604,3273,2380,1350,1350,8,8,0.7356219397587946,0.3767701612564367,background
66,66,66,0,237,237,237,0,0,0,0,0,0,0,0,0,12724,17,1,66,1,237,38,209,38,209,1,1,0.0,0.0,background
227,227,227,0,52,52,52,0,6419085,129473168,382000420,178582960,6352290,129470088,382057976,178625433,388449006,6,3,681,3,156,525,0,175,0,3,0,0.0,0.6365141682948128,background
51,117,344,163,46,78,216,55,795,5502561,14940365,6758062,1,3930522,14994667,6232342,27557379,17,5,586,7,549,446,353,23,23,5,7,0.410116318288409,0.5982695885852573,background
64,64,64,0,217,217,217,0,0,0,0,0,0,0,0,0,70361,17,1,64,1,217,36,189,36,189,1,1,0.0,0.0,background
59,59,59,0,164,164,164,0,0,0,0,0,0,0,0,0,12147,17,1,59,1,164,31,136,31,136,1,1,0.0,0.0,background
71,71,71,0,148,148,148,0,0,0,0,0,0,0,0,0,16872,17,1,71,1,148,43,120,43,120,1,1,0.0,0.0,background
201,201,201,138,0,0,0,0,1000064,759197,1035746,438559,0,0,0,0,3036793,17,4,804,0,0,692,0,173,0,4,0,0,0,background
52,107,469,110,52,597,1432,562,1,3372188,46733754,12026509,2,3930299,46780937,12920042,47210687,6,14,1502,12,7173,754,6541,180,1380,4,8,1.4241299173467736,0.7214636866925115,background
70,70,70,0,233,233,233,0,0,0,0,0,0,0,0,0,11851,17,1,70,1,233,42,205,42,205,1,1,0.0,0.0,background
76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,46980,17,1,76,1,76,48,48,48,48,1,1,0.0,0.0,background
76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,73080,17,1,76,1,76,48,48,48,48,1,1,0.0,0.0,background
71,71,71,0,148,148,148,0,0,0,0,0,0,0,0,0,16887,17,1,71,1,148,43,120,43,120,1,1,0.0,0.0,background
76,76,76,38,76,76,76,0,2,1,2,1,0,0,0,0,67815,17,2,152,1,76,96,48,48,48,2,1,0.0,0.0,background
40,139,877,231,40,266,1340,435,753,4045458,10079994,4912618,512,4040724,10080939,4918074,60681918,6,15,2098,15,4000,1486,3396,517,1300,9,6,0.8571740436420789,0.6730116670092565,background
40,78,308,69,40,541,1432,576,2,1002695,14396428,3580883,67,914204,14320185,3461834,15040472,6,15,1170,16,8669,438,8017,1,46,3,13,0.9214934308679616,0.46341355882642987,background
40,51,83,15,52,62,83,14,1,4171,18859,7383,1,652,1956,922,20860,6,5,255,3,187,31,31,31,31,1,1,0.0,0.0,audio_chat
65,65,65,0,227,227,227,0,0,0,0,0,0,0,0,0,11679,17,1,65,1,227,37,199,37,199,1,1,0.0,0.0,background
61,61,61,0,89,89,89,0,0,0,0,0,0,0,0,0,658,17,1,61,1,89,33,61,33,61,1,1,0.0,0.0,background
52,110,469,114,52,572,1432,576,1,19477810,192703114,52489579,1,5481908,60031627,17250280,253211567,6,13,1438,11,6296,754,5716,180,1380,4,8,1.3667110520552042,0.6001660731596458,background
40,40,41,0,0,0,0,0,4779386,2389693,4779386,2389693,0,0,0,0,4779386,6,2,81,0,0,1,0,1,0,1,0,0,0,background
52,109,469,115,52,531,1432,567,2,4643878,59967763,15970683,2,5014539,59890976,16545903,60370456,6,13,1419,12,6382,723,5750,180,1380,3,9,1.3143738430069454,0.5660857389596289,background
62,62,62,0,181,181,181,0,0,0,0,0,0,0,0,0,20928,17,1,62,1,181,34,153,34,153,1,1,0.0,0.0,background
57,57,57,0,132,132,132,0,0,0,0,0,0,0,0,0,36656,17,1,57,1,132,29,104,29,104,1,1,0.0,0.0,background
63,388,1378,323,50,854,1378,609,122,12684,50030,17177,2,5492,36959,10273,126852,17,10,3887,12,10258,3607,9922,1350,1350,10,12,0.887694275799104,0.0,background
59,59,59,0,75,75,75,0,0,0,0,0,0,0,0,0,11457,17,1,59,1,75,31,47,31,47,1,1,0.0,0.0,background
40,157,525,180,40,501,1432,549,1201,7651434,114607370,28585176,5,9562939,114619588,31675773,114771562,6,15,2356,12,6014,1744,5522,187,1392,5,9,1.077556327066801,0.2868359830561606,background
70,70,70,0,107,107,107,0,0,0,0,0,0,0,0,0,12235,17,1,70,1,107,42,79,42,79,1,1,0.0,0.0,background
71,71,71,0,148,148,148,0,0,0,0,0,0,0,0,0,17230,17,1,71,1,148,43,120,43,120,1,1,0.0,0.0,background
57,57,57,0,132,132,132,0,0,0,0,0,0,0,0,0,11675,17,1,57,1,132,29,104,29,104,1,1,0.0,0.0,background
40,43,52,4,40,42,44,2,9723,19471,34351,15010,44005,22002,44005,22003,77887,6,4,172,2,84,0,0,0,0,0,0,0.0,0.0,background
40,58,122,31,40,80,191,63,337,7170,14663,5961,3285,6108,11945,4715,35856,6,5,294,4,323,82,151,82,151,1,1,0.0,0.0,background
52,105,469,111,52,494,1432,559,1,4329869,59964475,15430407,72,4659374,59830068,15926613,60618197,6,14,1483,13,6434,723,5750,180,1380,3,9,1.2636256721237273,0.9371558530657009,background
71,71,71,0,148,148,148,0,0,0,0,0,0,0,0,0,17222,17,1,71,1,148,43,120,43,120,1,1,0.0,0.0,background
61,61,61,0,77,77,77,0,0,0,0,0,0,0,0,0,1990,17,1,61,1,77,33,49,33,49,1,1,0.0,0.0,background
78,78,78,64,0,0,0,0,1,5809481,174989119,26308850,0,0,0,0,255617620,17,44,3432,0,0,2200,0,50,0,44,0,0,0,background
83,83,83,0,133,133,133,0,0,0,0,0,0,0,0,0,4954,17,1,83,1,133,55,105,55,105,1,1,0.0,0.0,background
57,57,57,0,132,132,132,0,0,0,0,0,0,0,0,0,11779,17,1,57,1,132,29,104,29,104,1,1,0.0,0.0,background
52,130,440,122,52,579,1432,600,265,12024,63632,17306,2,13034,70171,19730,170405,6,13,1690,12,6954,1006,6322,166,1380,5,7,1.3579778549873243,0.0,background
62,62,62,0,185,185,185,0,0,0,0,0,0,0,0,0,11722,17,1,62,1,185,34,157,34,157,1,1,0.0,0.0,background
52,111,469,114,52,529,1432,569,2,7579742,60139659,18244728,5,5022468,59999028,16576087,98536694,6,13,1450,12,6348,754,5716,180,1380,4,8,1.3143738430069454,0.5660857389596289,background
61,65,75,50,77,101,143,25,1,1974,9561,3480,122,1921,8242,2930,25117,17,6,394,6,606,226,438,33,49,6,6,0.0,0.0,background
71,71,71,0,148,148,148,0,0,0,0,0,0,0,0,0,17087,17,1,71,1,148,43,120,43,120,1,1,0.0,0.0,background
71,71,71,53,0,0,0,0,1001450,836904,1005527,374277,0,0,0,0,5021433,17,6,426,0,0,258,0,43,0,6,0,0,0,background
57,57,57,0,132,132,132,0,0,0,0,0,0,0,0,0,11570,17,1,57,1,132,29,104,29,104,1,1,0.0,0.0,background
56,56,56,0,308,308,308,0,0,0,0,0,0,0,0,0,11676,17,1,56,1,308,28,280,28,280,1,1,0.0,0.0,background
61,61,61,0,77,77,77,0,0,0,0,0,0,0,0,0,7436,17,1,61,1,77,33,49,33,49,1,1,0.0,0.0,background
68,68,68,0,403,403,403,0,0,0,0,0,0,0,0,0,12490,17,1,68,1,403,40,375,40,375,1,1,0.0,0.0,background
40,138,569,178,52,255,1432,414,1,87373,571085,170524,0,94253,574888,163065,1048508,6,12,1660,11,2805,1064,2225,517,160,4,4,0.8855741515766717,0.7595473914748635,background
69,69,69,0,213,213,213,0,0,0,0,0,0,0,0,0,11774,17,1,69,1,213,41,185,41,185,1,1,0.0,0.0,audio_chat
40,63,86,23,40,63,86,23,53365,26682,53365,26683,2,1,2,1,53365,6,2,126,2,126,46,46,46,46,1,1,0.0,0.0,background
73,73,73,0,89,89,89,0,0,0,0,0,0,0,0,0,677,17,1,73,1,89,45,61,45,61,1,1,0.0,0.0,background
54,54,54,0,70,70,70,0,0,0,0,0,0,0,0,0,11719,17,1,54,1,70,26,42,26,42,1,1,0.0,0.0,background
41,41,41,0,52,52,52,0,0,0,0,0,0,0,0,0,34617,6,1,41,1,52,1,0,1,0,1,0,0.0,0.0,background
81,81,81,0,97,97,97,0,0,0,0,0,0,0,0,0,28795,17,1,81,1,97,53,69,53,69,1,1,0.0,0.0,background
64,64,64,0,178,178,178,0,0,0,0,0,0,0,0,0,40322,17,1,64,1,178,36,150,36,150,1,1,0.0,0.0,background
57,57,57,0,132,132,132,0,0,0,0,0,0,0,0,0,13757,17,1,57,1,132,29,104,29,104,1,1,0.0,0.0,background
71,71,71,53,0,0,0,0,1002157,836613,1005731,374146,0,0,0,0,5019683,17,6,426,0,0,258,0,43,0,6,0,0,0,background
147,147,147,0,396,396,396,0,0,0,0,0,0,0,0,0,12779,17,1,147,1,396,119,368,119,368,1,1,0.0,0.0,background
73,73,73,0,101,101,101,0,0,0,0,0,0,0,0,0,213,17,1,73,1,101,45,73,45,73,1,1,0.0,0.0,background
61,61,61,0,77,77,77,0,0,0,0,0,0,0,0,0,11562,17,1,61,1,77,33,49,33,49,1,1,0.0,0.0,background
57,57,57,0,132,132,132,0,0,0,0,0,0,0,0,0,36320,17,1,57,1,132,29,104,29,104,1,1,0.0,0.0,background
109,130,173,17,40,89,109,12,210,22242053,360194729,61442871,661,22245379,360000087,61370806,1201252512,6,54,7038,54,4833,4878,2673,85,53,54,45,0.0,0.8987057607362433,background
40,377,1432,302,40,587,1432,374,1,724054,218520405,6257826,1,934399,218531871,7096040,1207680553,6,1667,629202,1292,759324,562390,707644,377,42,810,1000,1.2521572490249746,0.5023519111388526,background
65,65,65,0,105,105,105,0,0,0,0,0,0,0,0,0,13790,17,1,65,1,105,37,77,37,77,1,1,0.0,0.0,background
40,293,1229,382,40,736,1432,588,1035,25037,48765,20467,809,22491,61206,24940,200309,6,8,2344,7,5152,2012,4860,188,1392,4,5,1.277034259466139,0.0,background
63,315,1378,289,44,280,1378,487,93,41260,310746,83879,3,38004,273177,76534,495158,17,12,3785,12,3364,3449,3028,1350,1350,12,12,0.45056120886630463,0.5660857389596289,background
52,118,469,123,52,572,1432,576,1,5500439,60090729,17263065,1,5487261,60000796,17238802,60504856,6,11,1303,11,6296,723,5716,180,1380,3,8,1.3667110520552042,0.6001660731596458,background
61,61,61,0,89,89,89,0,0,0,0,0,0,0,0,0,11501,17,1,61,1,89,33,61,33,61,1,1,0.0,0.0,background
57,57,57,0,132,132,132,0,0,0,0,0,0,0,0,0,36580,17,1,57,1,132,29,104,29,104,1,1,0.0,0.0,background
40,131,557,153,40,317,1310,470,293,4099144,44973037,12925476,95,4099146,44984198,12928996,45101581,6,11,1442,11,3491,978,3039,517,212,6,7,0.7595473914748635,0.3046360973492382,background
40,214,1420,378,40,203,1423,326,47,8161408,58772671,19898085,2,9520989,58823773,21198371,171389635,6,21,4513,18,3660,3661,2928,617,212,12,10,0.8838756262717335,0.5297061990576546,background
40,337,1353,476,40,557,1432,583,249,14771,76795,23599,809,28249,74138,28528,265930,6,18,6070,8,4462,5326,4130,212,1392,8,5,1.2130075659799042,0.0,background
71,71,71,0,148,148,148,0,0,0,0,0,0,0,0,0,17218,17,1,71,1,148,43,120,43,120,1,1,0.0,0.0,background
65,65,65,0,128,128,128,0,0,0,0,0,0,0,0,0,11655,17,1,65,1,128,37,100,37,100,1,1,0.0,0.0,background
63,627,1378,716,48,319,1378,431,1,1192837,12870979,3693086,2,1302873,12910701,3869323,13121232,17,11,6899,10,3196,6591,2916,1350,1350,11,10,0.9404479886553265,0.3250829733914483,background
71,71,71,0,148,148,148,0,0,0,0,0,0,0,0,0,15919,17,1,71,1,148,43,120,43,120,1,1,0.0,0.0,background
57,57,57,0,132,132,132,0,0,0,0,0,0,0,0,0,12086,17,1,57,1,132,29,104,29,104,1,1,0.0,0.0,background
68,68,68,0,403,403,403,0,0,0,0,0,0,0,0,0,12635,17,1,68,1,403,40,375,40,375,1,1,0.0,0.0,background
40,192,1165,310,40,671,1432,594,634,15136,43491,18681,47,10927338,120029204,34501044,120240216,6,14,2701,11,7391,2129,6939,241,1392,4,8,1.0900596587107838,0.3046360973492382,background
65,65,65,0,102,102,102,0,0,0,0,0,0,0,0,0,37685,17,1,65,1,102,37,74,37,74,1,1,0.0,0.0,background
201,201,201,138,0,0,0,0,999994,750174,1000596,433113,0,0,0,0,3000699,17,4,804,0,0,692,0,173,0,4,0,0,0,background
76,76,76,0,227,227,227,0,0,0,0,0,0,0,0,0,12492,17,1,76,1,227,48,199,48,199,1,1,0.0,0.0,background
61,61,61,0,77,77,77,0,0,0,0,0,0,0,0,0,384,17,1,61,1,77,33,49,33,49,1,1,0.0,0.0,background
51,318,1378,426,44,376,1378,475,62,2526049,14958574,5251011,1,2086664,14995505,4884351,48031185,17,19,6050,23,8648,5518,8004,1350,1350,19,23,1.165803596639699,0.6323694730330398,background
74,74,74,37,181,181,181,0,320,160,320,160,0,0,0,0,12125,17,2,148,1,181,92,153,46,153,2,1,0.0,0.0,background
57,57,57,0,132,132,132,0,0,0,0,0,0,0,0,0,113848,17,1,57,1,132,29,104,29,104,1,1,0.0,0.0,background
229,229,229,114,0,0,0,0,719904348,359952174,719904348,359952174,0,0,0,0,719904348,17,2,458,0,0,402,0,201,0,2,0,0,0,background
40,144,670,171,40,564,1432,591,73,33833,80500,35373,83,33199,122307,44143,439862,6,13,1882,11,6204,1350,5752,223,1392,6,9,1.1209503926735833,0.3046360973492382,background
149,149,149,0,204,204,204,0,0,0,0,0,0,0,0,0,12615,17,1,149,1,204,121,176,121,176,1,1,0.0,0.0,background
70,70,70,0,86,86,86,0,0,0,0,0,0,0,0,0,593,17,1,70,1,86,42,58,42,58,1,1,0.0,0.0,background
57,57,57,0,132,132,132,0,0,0,0,0,0,0,0,0,11964,17,1,57,1,132,29,104,29,104,1,1,0.0,0.0,background
69,69,69,0,85,85,85,0,0,0,0,0,0,0,0,0,11553,17,1,69,1,85,41,57,41,57,1,1,0.0,0.0,background
57,57,57,0,132,132,132,0,0,0,0,0,0,0,0,0,12021,17,1,57,1,132,29,104,29,104,1,1,0.0,0.0,background
151,152,153,115,0,0,0,0,193,1000096,2999878,1414026,0,0,0,0,6000585,17,6,912,0,0,744,0,125,0,6,0,0,0,background
57,57,57,0,132,132,132,0,0,0,0,0,0,0,0,0,39275,17,1,57,1,132,29,104,29,104,1,1,0.0,0.0,background
52,110,469,114,52,572,1432,576,2,18673418,182462406,49896333,2,5471366,59999739,17243404,242754475,6,13,1438,11,6296,754,5716,180,1380,4,8,1.3667110520552042,0.3046360973492382,background
57,57,57,0,132,132,132,0,0,0,0,0,0,0,0,0,11967,17,1,57,1,132,29,104,29,104,1,1,0.0,0.0,background
40,59,79,19,79,79,79,0,360,180,360,180,0,0,0,0,360,6,2,119,1,79,39,39,39,39,1,1,0.0,0.0,background
71,71,71,0,148,148,148,0,0,0,0,0,0,0,0,0,17092,17,1,71,1,148,43,120,43,120,1,1,0.0,0.0,background
76,76,76,0,215,215,215,0,0,0,0,0,0,0,0,0,12241,17,1,76,1,215,48,187,48,187,1,1,0.0,0.0,background
40,104,557,134,40,422,1432,546,2,6434377,45066165,14846869,1,5513707,45032978,13921483,115818840,6,18,1875,21,8862,1143,7986,517,1392,7,14,1.126626559028212,0.410116318288409,background
147,147,147,0,268,268,268,0,0,0,0,0,0,0,0,0,12433,17,1,147,1,268,119,240,119,240,1,1,0.0,0.0,background
61,61,61,0,77,77,77,0,0,0,0,0,0,0,0,0,11416,17,1,61,1,77,33,49,33,49,1,1,0.0,0.0,background
40,109,599,140,40,447,1432,592,1,3187,28070,7614,1,8377377,125569348,31320873,125686405,6,30,3292,15,6705,2068,6093,257,1392,10,9,0.9276173343271816,0.24493002679463532,background
53,53,53,0,284,284,284,0,0,0,0,0,0,0,0,0,13979,17,1,53,1,284,25,256,25,256,1,1,0.0,0.0,background
71,71,71,0,148,148,148,0,0,0,0,0,0,0,0,0,16992,17,1,71,1,148,43,120,43,120,1,1,0.0,0.0,background
62,62,62,0,185,185,185,0,0,0,0,0,0,0,0,0,11744,17,1,62,1,185,34,157,34,157,1,1,0.0,0.0,background
61,61,61,0,77,77,77,0,0,0,0,0,0,0,0,0,1213,17,1,61,1,77,33,49,33,49,1,1,0.0,0.0,background
40,90,272,90,52,857,1432,663,242,21732,73366,27653,1238,20550,74183,27852,195612,6,9,818,7,6001,446,5709,232,1392,2,6,0.6829081047004716,0.0,background
57,57,57,0,132,132,132,0,0,0,0,0,0,0,0,0,11948,17,1,57,1,132,29,104,29,104,1,1,0.0,0.0,background
40,326,1432,468,40,401,1432,541,2,42678,474982,120396,1,36594,486229,115784,1109751,6,26,8485,30,12046,7433,10834,201,1392,12,18,1.0895930685164816,0.24493002679463532,background
40,255,1096,420,40,104,350,122,6235,100079,246183,115627,2387,100066,248562,118177,733266,6,5,1276,5,522,1056,310,1056,310,1,1,0.5004024235381879,0.6730116670092565,background
51,51,51,0,49,49,49,0,0,0,0,0,0,0,0,0,36144,17,1,51,1,49,23,21,23,21,1,1,0.0,0.0,background
137,137,138,69,268,325,382,57,900723255,450361627,900723255,450361628,900735343,450367671,900735343,450367671,900735955,17,2,275,2,650,219,594,109,240,2,2,0.0,0.6931471805599453,background
40,51,961,11,40,1416,1432,19,1,8588,1491035,83166,2,4996,1526910,69218,18988413,6,2077,107571,3259,4616720,11039,4486348,920,1392,12,3246,0.12729581303468526,0.028154793826598797,background
145,145,145,0,396,396,396,0,0,0,0,0,0,0,0,0,12741,17,1,145,1,396,117,368,117,368,1,1,0.0,0.0,background
125,125,125,99,0,0,0,0,2999784,3753499,10006789,2636161,0,0,0,0,30028007,17,8,1000,0,0,776,0,97,0,8,0,0,0,background
201,201,201,138,0,0,0,0,999972,750303,1001041,433187,0,0,0,0,3001213,17,4,804,0,0,692,0,173,0,4,0,0,0,background
137,137,137,0,396,396,396,0,0,0,0,0,0,0,0,0,12841,17,1,137,1,396,109,368,109,368,1,1,0.0,0.0,background
